index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
3078,128,128,0,2036.3810,89.7515,0.0000,255.0000,72.1740,6397,1.0000
3079,128,128,0,526.5568,126.3506,0.0000,201.0000,42.1276,5336,1.0000
3080,128,128,0,2828.6667,146.6161,0.0000,255.0000,69.1571,7025,1.0000
3081,128,128,0,2329.5449,130.9112,23.0000,231.0000,50.7031,7778,0.8189
3082,128,128,0,1205.8800,95.0152,0.0000,255.0000,68.4526,6132,1.0000
3083,128,128,0,1088.6899,89.7666,0.0000,255.0000,54.1541,10126,1.0000
3084,128,128,0,2290.5984,145.2097,0.0000,248.0000,49.1861,8334,1.0000
3085,128,128,0,1994.3467,120.7821,0.0000,255.0000,65.0243,7483,1.0000
3086,128,128,0,4516.6094,117.3377,0.0000,255.0000,63.5560,9847,1.0000
3087,128,128,0,976.4954,83.7988,0.0000,255.0000,47.5495,7909,1.0000
3088,128,128,0,489.1099,123.2818,0.0000,232.0000,27.6428,4633,1.0000
3089,128,128,0,1090.2100,156.2065,0.0000,255.0000,48.9116,8848,1.0000
3090,128,128,0,2637.3982,147.6124,0.0000,255.0000,63.5305,8028,1.0000
3091,128,128,0,1856.0342,89.5148,0.0000,255.0000,54.0837,8134,1.0000
3092,128,128,0,3996.0320,90.9091,0.0000,255.0000,53.0214,10828,1.0000
3093,128,128,0,1043.0399,102.7737,0.0000,255.0000,55.9087,6597,1.0000
3094,128,128,0,2330.1907,102.7660,0.0000,255.0000,66.1118,7254,1.0000
3095,128,128,0,1808.4106,116.9221,0.0000,255.0000,55.2114,6489,1.0000
3096,128,128,0,1342.5258,142.3534,0.0000,255.0000,77.7359,8852,1.0000
3097,128,128,0,1187.6122,142.4614,0.0000,255.0000,68.1808,9331,1.0000
3098,128,128,0,1016.8351,95.3859,0.0000,255.0000,40.9499,6558,1.0000
3099,128,128,0,3918.9348,111.2430,0.0000,255.0000,57.4894,9327,1.0000
3100,128,128,0,1344.0945,135.7831,0.0000,255.0000,65.4473,6813,1.0000
3101,128,128,0,1013.1064,137.5748,0.0000,252.0000,74.7315,6375,1.0000
3102,128,128,0,1295.9094,79.1061,0.0000,255.0000,41.0142,6327,1.0000
3103,128,128,0,887.2700,138.6767,0.0000,255.0000,69.4717,5817,1.0000
3104,128,128,0,2539.2642,118.1449,0.0000,255.0000,72.7225,6901,1.0000
3105,128,128,0,1309.7701,141.2773,0.0000,255.0000,57.9204,6049,1.0000
3106,128,128,0,327.7719,95.9999,0.0000,255.0000,83.6213,3957,1.0000
3107,128,128,0,5568.3628,146.8702,0.0000,255.0000,80.9908,9726,1.0000
3108,128,128,0,561.9518,72.7198,0.0000,192.0000,39.9908,5562,1.0000
3109,128,128,0,525.6376,187.5696,0.0000,253.0000,41.8186,6572,1.0000
3110,128,128,0,430.3763,125.8994,0.0000,215.0000,44.7476,4678,1.0000
3111,128,128,0,3520.6069,75.4711,0.0000,255.0000,83.3968,7222,1.0000
3112,128,128,0,532.8781,192.6286,5.0000,255.0000,68.5569,3736,0.9615
3113,128,128,0,729.6682,133.3148,0.0000,255.0000,37.0573,6420,1.0000
3114,128,128,0,1147.5479,171.8823,0.0000,254.0000,58.2774,5653,1.0000
3115,128,128,0,5001.7407,135.7934,0.0000,255.0000,44.7222,13658,1.0000
3116,128,128,0,458.7506,135.1374,0.0000,226.0000,46.3519,7538,1.0000
3117,128,128,0,2031.7501,124.2343,0.0000,245.0000,45.5174,7925,1.0000
3118,128,128,0,2337.0808,101.9282,0.0000,255.0000,44.2059,8177,1.0000
3119,128,128,0,1509.6228,153.6238,0.0000,255.0000,58.3100,10335,1.0000
3120,128,128,0,1219.1875,153.8557,0.0000,255.0000,47.9764,9368,1.0000
3121,128,128,0,1413.9714,165.7758,0.0000,255.0000,45.8379,8600,1.0000
3122,128,128,0,318.5294,94.7096,0.0000,241.0000,67.9136,4341,1.0000
3123,128,128,0,1304.1727,92.3447,0.0000,255.0000,79.0879,5862,1.0000
3124,128,128,0,1094.9124,53.6128,0.0000,255.0000,48.3528,4886,1.0000
3125,128,128,0,697.8094,135.7581,0.0000,255.0000,37.5321,5771,1.0000
3126,128,128,0,1031.4128,172.0788,0.0000,255.0000,78.6530,6535,1.0000
3127,128,128,0,855.1800,185.2762,0.0000,255.0000,70.4918,5552,1.0000
3128,128,128,0,1852.8728,131.7408,0.0000,255.0000,55.1582,8172,1.0000
3129,128,128,0,2007.2931,108.1847,0.0000,255.0000,36.5215,9184,1.0000
3130,128,128,0,706.0153,128.4398,13.0000,255.0000,30.2843,5468,0.9030
3131,128,128,0,1342.7437,61.7235,0.0000,255.0000,46.0596,8891,1.0000
3132,128,128,0,1667.4081,143.7308,0.0000,255.0000,57.5884,8174,1.0000
3133,128,128,0,1668.0634,124.2227,0.0000,255.0000,63.9745,10183,1.0000
3134,128,128,0,1617.9148,82.7030,0.0000,255.0000,60.0645,7069,1.0000
3135,128,128,0,2850.8293,85.5260,0.0000,255.0000,65.9971,8641,1.0000
3136,128,128,0,1534.0768,134.5772,0.0000,255.0000,91.4053,6520,1.0000
3137,128,128,0,1633.7233,131.4885,0.0000,246.0000,42.7051,7804,1.0000
3138,128,128,0,1316.1426,140.5289,0.0000,255.0000,47.7839,7188,1.0000
3139,128,128,0,1272.5927,131.7905,0.0000,255.0000,60.6882,5730,1.0000
3140,128,128,0,1709.8295,140.0737,0.0000,255.0000,74.5674,9751,1.0000
3141,128,128,0,1245.2212,168.0887,0.0000,255.0000,97.0226,8063,1.0000
3142,128,128,0,2091.8499,155.5722,0.0000,255.0000,68.2110,9816,1.0000
3143,128,128,0,900.4611,176.9658,0.0000,255.0000,37.7951,9274,1.0000
3144,128,128,0,1101.3240,88.6956,0.0000,255.0000,28.3459,7610,1.0000
3145,128,128,0,2694.6582,111.3300,0.0000,255.0000,59.4886,8983,1.0000
3146,128,128,0,1135.1245,150.6149,0.0000,255.0000,75.8072,6243,1.0000
3147,128,128,0,3648.8894,72.7632,0.0000,255.0000,67.4559,8999,1.0000
3148,128,128,0,92.4593,116.7367,0.0000,216.0000,30.7761,2967,1.0000
3149,128,128,0,6128.6460,74.8180,0.0000,255.0000,67.3633,15446,1.0000
3150,128,128,0,1879.4287,85.1962,0.0000,255.0000,50.9092,11096,1.0000
3151,128,128,0,316.6187,185.9306,32.0000,255.0000,66.2635,4764,0.7770
3152,128,128,0,2011.9584,82.3871,0.0000,255.0000,35.9883,11334,1.0000
3153,128,128,0,2481.1133,119.5289,0.0000,255.0000,64.5229,8121,1.0000
3154,128,128,0,1094.0336,176.2283,0.0000,255.0000,55.2250,6491,1.0000
3155,128,128,0,1776.6857,151.9022,7.0000,255.0000,61.8167,7513,0.9466
3156,128,128,0,2021.6121,166.3016,0.0000,255.0000,63.5877,7181,1.0000
3157,128,128,0,1220.0557,118.9000,0.0000,255.0000,50.9647,10393,1.0000
3158,128,128,0,1516.5334,166.6726,0.0000,255.0000,53.1039,8865,1.0000
3159,128,128,0,1389.9092,147.0868,0.0000,255.0000,74.2055,7089,1.0000
3160,128,128,0,792.7150,127.6549,0.0000,255.0000,99.8381,4766,1.0000
3161,128,128,0,4373.6963,67.5857,0.0000,255.0000,65.5264,10146,1.0000
3162,128,128,0,1933.3447,99.5196,0.0000,255.0000,41.4632,8468,1.0000
3163,128,128,0,1013.2872,140.0240,0.0000,255.0000,56.5263,9357,1.0000
3164,128,128,0,1108.3152,115.1535,0.0000,255.0000,59.7143,5623,1.0000
3165,128,128,0,1983.9907,102.7617,0.0000,255.0000,66.0909,7221,1.0000
3166,128,128,0,442.4690,71.9021,0.0000,255.0000,43.2971,6189,1.0000
3167,128,128,0,252.9913,130.5247,0.0000,255.0000,14.9245,4584,1.0000
3168,128,128,0,1301.7257,128.8435,0.0000,255.0000,63.3226,7200,1.0000
3169,128,128,0,461.8969,106.9138,0.0000,215.0000,48.2500,5528,1.0000
3170,128,128,0,1513.7175,102.6877,0.0000,254.0000,52.2673,7317,1.0000
3171,128,128,0,1635.8252,141.0808,0.0000,255.0000,71.6598,9376,1.0000
3172,128,128,0,1894.6840,170.1564,0.0000,255.0000,63.2062,9030,1.0000
3173,128,128,0,1410.0309,99.1891,0.0000,251.0000,45.0201,10075,1.0000
3174,128,128,0,843.7750,62.1251,0.0000,249.0000,55.0129,4202,1.0000
3175,128,128,0,2196.6792,90.9813,0.0000,255.0000,61.9159,8641,1.0000
3176,128,128,0,571.5722,124.9385,0.0000,224.0000,76.9247,4180,1.0000
3177,128,128,0,1469.5170,124.1738,0.0000,255.0000,84.1786,5192,1.0000
3178,128,128,0,1573.0439,119.9771,0.0000,246.0000,55.5152,7409,1.0000
3179,128,128,0,6546.4673,167.7776,0.0000,255.0000,74.5675,8678,1.0000
3180,128,128,0,1538.8508,114.1213,0.0000,255.0000,65.6379,9794,1.0000
3181,128,128,0,574.8353,66.8410,0.0000,255.0000,57.5698,4930,1.0000
3182,128,128,0,931.4048,82.1645,0.0000,254.0000,25.9339,9858,1.0000
3183,128,128,0,1928.7092,77.2267,0.0000,255.0000,54.1437,5061,1.0000
3184,128,128,0,2114.1252,96.0203,0.0000,255.0000,61.8190,5928,1.0000
3185,128,128,0,662.6508,88.9154,0.0000,255.0000,52.1487,8853,1.0000
3186,128,128,0,1290.9680,130.2047,0.0000,255.0000,85.5155,9371,1.0000
3187,128,128,0,1585.7098,59.6710,0.0000,255.0000,56.0994,6296,1.0000
3188,128,128,0,896.7271,114.1955,0.0000,255.0000,41.6383,6398,1.0000
3189,128,128,0,4676.2446,95.7728,0.0000,255.0000,50.1547,13666,1.0000
3190,128,128,0,789.9720,146.2333,0.0000,244.0000,43.0119,5305,1.0000
3191,128,128,0,1934.5598,120.8266,0.0000,255.0000,70.4909,8790,1.0000
3192,128,128,0,3049.6492,98.1654,0.0000,255.0000,55.8450,12522,1.0000
3193,128,128,0,2811.6516,158.8960,0.0000,255.0000,65.5214,12352,1.0000
3194,128,128,0,1442.9912,77.0294,0.0000,255.0000,82.5105,4983,1.0000
3195,128,128,0,1225.9996,127.7739,0.0000,255.0000,50.4212,6702,1.0000
3196,128,128,0,813.9994,117.2492,0.0000,255.0000,54.2717,5659,1.0000
3197,128,128,0,1149.0645,122.4455,0.0000,248.0000,62.1233,6506,1.0000
3198,128,128,0,404.7219,193.5019,0.0000,255.0000,47.4181,3025,1.0000
3199,128,128,0,538.4775,111.8937,0.0000,239.0000,23.0393,4591,1.0000
3200,128,128,0,1207.2301,80.7423,0.0000,255.0000,86.5415,5797,1.0000
3201,128,128,0,2242.1904,65.7270,0.0000,255.0000,68.0555,9640,1.0000
3202,128,128,0,204.3602,125.7119,5.0000,255.0000,42.2522,4365,0.9615
3203,128,128,0,6393.3428,113.4359,0.0000,255.0000,56.6732,14387,1.0000
3204,128,128,0,287.5352,38.9193,0.0000,255.0000,37.0105,7918,1.0000
3205,128,128,0,1793.6721,123.4866,0.0000,251.0000,46.3108,6871,1.0000
3206,128,128,0,931.0959,67.2493,0.0000,255.0000,73.8435,5050,1.0000
3207,128,128,0,2222.8718,130.1990,0.0000,255.0000,40.8377,7506,1.0000
3208,128,128,0,3226.5024,33.9949,0.0000,255.0000,41.3702,9897,1.0000
3209,128,128,0,1093.6306,147.1435,0.0000,252.0000,67.7286,5250,1.0000
3210,128,128,0,1712.6586,91.4725,0.0000,255.0000,59.5131,7416,1.0000
3211,128,128,0,2089.9094,99.0512,0.0000,255.0000,48.9449,7224,1.0000
3212,128,128,0,1333.2010,106.9761,0.0000,255.0000,47.1168,6051,1.0000
3213,128,128,0,766.5381,158.3472,0.0000,255.0000,51.8590,8213,1.0000
3214,128,128,0,3198.9670,92.8072,0.0000,255.0000,55.4761,12403,1.0000
3215,128,128,0,3982.0750,77.3637,0.0000,255.0000,57.8356,13307,1.0000
3216,128,128,0,1796.6322,87.0791,0.0000,255.0000,49.8999,6094,1.0000
3217,128,128,0,1255.1409,149.8713,0.0000,255.0000,48.3134,9626,1.0000
3218,128,128,0,1067.6606,89.7831,0.0000,255.0000,62.6634,5631,1.0000
3219,128,128,0,965.6230,148.3061,0.0000,255.0000,64.3844,5997,1.0000
3220,128,128,0,2292.4238,120.2764,0.0000,255.0000,63.4173,11373,1.0000
3221,128,128,0,1046.8649,124.6573,0.0000,255.0000,63.9484,5161,1.0000
3222,128,128,0,1375.6627,125.2927,2.0000,255.0000,32.0935,7312,0.9844
3223,128,128,0,2022.4885,106.4255,0.0000,255.0000,60.2909,7610,1.0000
3224,128,128,0,2218.6079,116.6433,0.0000,255.0000,44.8215,8133,1.0000
3225,128,128,0,3443.7905,124.4731,0.0000,255.0000,51.7147,9635,1.0000
3226,128,128,0,1821.2089,100.3136,0.0000,255.0000,71.8090,8202,1.0000
3227,128,128,0,1083.9775,140.3210,0.0000,255.0000,96.5038,5661,1.0000
3228,128,128,0,1473.0353,107.6780,0.0000,255.0000,50.0129,7543,1.0000
3229,128,128,0,1920.9070,117.9764,0.0000,255.0000,50.8624,8672,1.0000
3230,128,128,0,1827.1006,134.9676,0.0000,236.0000,54.9553,10900,1.0000
3231,128,128,0,1538.6400,95.8326,0.0000,255.0000,57.6610,10829,1.0000
3232,128,128,0,3397.4976,112.8239,0.0000,255.0000,65.9633,12182,1.0000
3233,128,128,0,1804.0133,120.2629,0.0000,255.0000,67.2005,7269,1.0000
3234,128,128,0,1511.2764,112.8535,0.0000,233.0000,67.4586,6299,1.0000
3235,128,128,0,786.0640,59.9549,0.0000,255.0000,58.0012,5358,1.0000
3236,128,128,0,1648.0873,53.0560,0.0000,255.0000,47.4906,9472,1.0000
3237,128,128,0,892.9420,107.0530,0.0000,255.0000,58.6834,6157,1.0000
3238,128,128,0,457.6075,68.1834,0.0000,255.0000,37.3417,6626,1.0000
3239,128,128,0,1052.9554,116.1414,0.0000,255.0000,71.0672,5251,1.0000
3240,128,128,0,1075.7734,118.3480,0.0000,255.0000,45.0402,5225,1.0000
3241,128,128,0,4451.9414,125.1600,0.0000,255.0000,56.9219,8290,1.0000
3242,128,128,0,2665.7671,134.1382,0.0000,255.0000,64.1201,9081,1.0000
3243,128,128,0,1808.2393,95.0314,0.0000,255.0000,58.0422,11029,1.0000
3244,128,128,0,766.6434,136.6349,0.0000,239.0000,31.5438,6668,1.0000
3245,128,128,0,1132.3176,58.3354,0.0000,249.0000,30.0339,6797,1.0000
3246,128,128,0,1554.6521,141.0830,0.0000,255.0000,63.7941,8266,1.0000
3247,128,128,0,1239.5011,159.8660,0.0000,251.0000,45.4624,9400,1.0000
3248,128,128,0,1485.4084,106.4315,0.0000,255.0000,50.1315,6888,1.0000
3249,128,128,0,527.9937,126.0750,0.0000,255.0000,32.7821,6283,1.0000
3250,128,128,0,7347.5547,131.0400,0.0000,255.0000,63.7998,9637,1.0000
3251,128,128,0,1082.4708,123.8183,0.0000,255.0000,56.7346,5320,1.0000
3252,128,128,0,475.7664,67.6842,0.0000,255.0000,83.9665,4625,1.0000
3253,128,128,0,4785.9082,60.8815,0.0000,255.0000,57.9078,14664,1.0000
3254,128,128,0,3919.1885,100.0685,0.0000,255.0000,47.3904,9958,1.0000
3255,128,128,0,1110.8069,144.1598,0.0000,255.0000,54.7324,8989,1.0000
3256,128,128,0,2535.9465,95.9215,0.0000,255.0000,66.0096,7967,1.0000
3257,128,128,0,1102.2440,41.9792,0.0000,255.0000,45.0681,4420,1.0000
3258,128,128,0,1774.3514,56.1537,0.0000,255.0000,48.9025,6101,1.0000
3259,128,128,0,2681.4136,33.8263,0.0000,255.0000,61.1602,8826,1.0000
3260,128,128,0,1599.1909,112.6954,0.0000,255.0000,50.0558,7153,1.0000
3261,128,128,0,2998.9133,86.1371,0.0000,255.0000,67.5711,7546,1.0000
3262,128,128,0,1358.1844,77.8039,0.0000,255.0000,43.9403,8019,1.0000
3263,128,128,0,2506.3533,148.4595,0.0000,255.0000,55.5593,5942,1.0000
3264,128,128,0,855.4138,168.4745,0.0000,255.0000,61.2046,5495,1.0000
3265,128,128,0,1607.7987,99.7283,0.0000,255.0000,38.5379,7010,1.0000
3266,128,128,0,1479.4501,124.0662,0.0000,255.0000,99.9930,5482,1.0000
3267,128,128,0,1802.7184,117.6307,0.0000,230.0000,55.5914,8738,1.0000
3268,128,128,0,3377.9758,100.1866,0.0000,255.0000,64.6997,8174,1.0000
3269,128,128,0,6063.9751,77.9329,0.0000,255.0000,68.0774,9627,1.0000
3270,128,128,0,1839.9613,117.5389,0.0000,255.0000,38.9181,8929,1.0000
3271,128,128,0,1861.6661,150.2862,0.0000,255.0000,80.0347,14383,1.0000
3272,128,128,0,509.1284,78.7417,0.0000,255.0000,43.3278,7587,1.0000
3273,128,128,0,2826.8005,121.4559,0.0000,255.0000,51.9774,9024,1.0000
3274,128,128,0,1321.0785,131.2717,2.0000,255.0000,34.6351,9223,0.9844
3275,128,128,0,1035.2056,112.3776,0.0000,255.0000,49.2565,7125,1.0000
3276,128,128,0,1372.3051,117.0479,0.0000,255.0000,59.7665,7381,1.0000
3277,128,128,0,3333.5186,105.8611,0.0000,255.0000,62.2076,12577,1.0000
3278,128,128,0,2268.7290,108.6736,0.0000,255.0000,54.5755,7330,1.0000
3279,128,128,0,797.4083,106.0743,0.0000,255.0000,36.0526,7628,1.0000
3280,128,128,0,3086.7305,60.2408,0.0000,255.0000,42.8968,9732,1.0000
3281,128,128,0,1755.6578,132.5486,0.0000,255.0000,59.7507,10410,1.0000
3282,128,128,0,1167.0670,86.0584,1.0000,255.0000,60.1263,5734,0.9922
3283,128,128,0,824.9688,134.9443,0.0000,240.0000,26.2458,5307,1.0000
3284,128,128,0,936.5223,192.9865,0.0000,255.0000,48.0597,8189,1.0000
3285,128,128,0,931.6262,170.9967,0.0000,255.0000,55.8216,8613,1.0000
3286,128,128,0,629.0906,93.4109,0.0000,250.0000,39.7482,7925,1.0000
3287,128,128,0,1861.9789,119.5956,0.0000,255.0000,76.3144,11008,1.0000
3288,128,128,0,1322.4670,120.0935,0.0000,255.0000,57.6680,5655,1.0000
3289,128,128,0,1230.0115,121.3835,9.0000,255.0000,50.3669,6127,0.9318
3290,128,128,0,911.4566,119.9534,0.0000,251.0000,58.0943,6831,1.0000
3291,128,128,0,2603.8257,95.5968,0.0000,255.0000,62.2610,8184,1.0000
3292,128,128,0,705.2427,171.6699,0.0000,255.0000,37.9242,13888,1.0000
3293,128,128,0,1364.6019,169.5885,0.0000,255.0000,79.3125,8724,1.0000
3294,128,128,0,1296.9504,114.3624,0.0000,255.0000,50.3763,8164,1.0000
3295,128,128,0,1112.0886,152.4562,0.0000,255.0000,50.0001,4971,1.0000
3296,128,128,0,814.0903,128.7576,0.0000,255.0000,74.0283,4678,1.0000
3297,128,128,0,3414.7983,112.2753,0.0000,255.0000,59.9721,10530,1.0000
3298,128,128,0,1863.4435,130.1410,0.0000,255.0000,57.3815,7586,1.0000
3299,128,128,0,1794.6915,156.7041,0.0000,255.0000,58.1902,11459,1.0000
3300,128,128,0,1912.3147,114.5847,0.0000,255.0000,78.1314,10507,1.0000
3301,128,128,0,705.0776,120.6158,0.0000,240.0000,55.8465,5780,1.0000
3302,128,128,0,1651.9064,75.8510,0.0000,255.0000,52.7470,5326,1.0000
3303,128,128,0,1713.1194,81.6490,0.0000,255.0000,47.9176,8402,1.0000
3304,128,128,0,952.4604,112.3163,0.0000,255.0000,45.8999,5714,1.0000
3305,128,128,0,1637.4788,108.4406,0.0000,255.0000,34.0208,11274,1.0000
3306,128,128,0,4447.1567,58.3239,0.0000,255.0000,63.4593,10176,1.0000
3307,128,128,0,2217.4070,90.2783,0.0000,255.0000,80.2443,8746,1.0000
3308,128,128,0,3458.0408,58.5115,0.0000,255.0000,65.5649,12694,1.0000
3309,128,128,0,1490.8943,159.1445,0.0000,255.0000,69.0206,6144,1.0000
3310,128,128,0,1156.3806,109.0427,0.0000,233.0000,35.2031,6586,1.0000
3311,128,128,0,1327.8254,114.8282,0.0000,255.0000,75.9128,7965,1.0000
3312,128,128,0,1464.9949,154.7966,0.0000,255.0000,47.9280,7227,1.0000
3313,128,128,0,1870.5463,141.0820,0.0000,255.0000,40.5842,8360,1.0000
3314,128,128,0,1185.4976,137.6156,0.0000,232.0000,37.4474,7191,1.0000
3315,128,128,0,2394.4106,130.3866,4.0000,255.0000,55.2710,8308,0.9691
3316,128,128,0,2071.6763,137.6952,0.0000,255.0000,54.6825,8175,1.0000
3317,128,128,0,1102.1169,133.1788,0.0000,255.0000,52.7462,9262,1.0000
3318,128,128,0,3799.2070,101.3682,0.0000,255.0000,59.1639,12049,1.0000
3319,128,128,0,1386.3481,109.3260,0.0000,255.0000,45.0479,9230,1.0000
3320,128,128,0,421.7986,59.9870,0.0000,250.0000,45.2961,4919,1.0000
3321,128,128,0,1368.1509,157.5065,0.0000,255.0000,79.8188,6648,1.0000
3322,128,128,0,4617.2290,121.2175,0.0000,255.0000,59.7016,12139,1.0000
3323,128,128,0,2099.2505,172.9266,0.0000,255.0000,65.3209,5886,1.0000
3324,128,128,0,2573.1289,154.7727,0.0000,255.0000,69.8875,9463,1.0000
3325,128,128,0,4263.9365,113.8528,0.0000,255.0000,51.4072,12331,1.0000
3326,128,128,0,3760.8875,68.5473,0.0000,255.0000,65.4802,7844,1.0000
3327,128,128,0,2310.3318,75.0917,0.0000,255.0000,44.4900,7906,1.0000
3328,128,128,0,2778.1348,133.9435,0.0000,255.0000,76.2739,7946,1.0000
3329,128,128,0,2236.0901,127.5397,0.0000,255.0000,67.0453,7217,1.0000
3330,128,128,0,750.9784,132.5826,0.0000,255.0000,31.9357,4805,1.0000
3331,128,128,0,1638.4991,84.4994,0.0000,255.0000,53.9368,9330,1.0000
3332,128,128,0,563.2156,96.4936,0.0000,255.0000,33.8428,5115,1.0000
3333,128,128,0,450.0924,54.7919,0.0000,255.0000,41.4671,5419,1.0000
3334,128,128,0,939.5390,98.7721,0.0000,239.0000,55.9369,6079,1.0000
3335,128,128,0,654.3171,122.8995,0.0000,255.0000,54.6818,6909,1.0000
3336,128,128,0,1190.6053,127.2953,7.0000,255.0000,52.2070,7225,0.9466
3337,128,128,0,365.6233,133.5536,3.0000,250.0000,30.8122,6123,0.9763
3338,128,128,0,954.9091,132.3501,1.0000,240.0000,35.7646,7818,0.9917
3339,128,128,0,1794.5110,139.6646,0.0000,255.0000,53.5380,8155,1.0000
3340,128,128,0,2861.7256,145.6186,0.0000,255.0000,60.2382,8625,1.0000
3341,128,128,0,1817.8434,25.7823,0.0000,253.0000,32.2795,7744,1.0000
3342,128,128,0,1298.6631,91.6251,0.0000,255.0000,52.3851,7307,1.0000
3343,128,128,0,2212.9768,108.7540,0.0000,255.0000,61.0426,8506,1.0000
3344,128,128,0,1041.1882,81.7003,0.0000,255.0000,46.4349,5093,1.0000
3345,128,128,0,900.1277,156.3544,0.0000,255.0000,61.0386,4936,1.0000
3346,128,128,0,591.2922,162.2879,0.0000,255.0000,56.5714,4253,1.0000
3347,128,128,0,1589.8525,125.5096,0.0000,255.0000,71.3935,10194,1.0000
3348,128,128,0,1498.4639,125.2422,0.0000,254.0000,59.8471,6747,1.0000
3349,128,128,0,774.8638,72.5245,0.0000,234.0000,78.9976,8139,1.0000
3350,128,128,0,1691.2461,111.2941,0.0000,255.0000,73.0915,6225,1.0000
3351,128,128,0,1131.4186,30.3940,0.0000,255.0000,48.2376,5019,1.0000
3352,128,128,0,574.3175,111.3417,0.0000,255.0000,42.4773,5658,1.0000
3353,128,128,0,2259.0903,147.9313,0.0000,234.0000,34.8081,11955,1.0000
3354,128,128,0,1434.4766,119.7823,0.0000,255.0000,44.9882,7777,1.0000
3355,128,128,0,2896.6157,153.6135,0.0000,255.0000,62.6604,7083,1.0000
3356,128,128,0,1210.3862,112.7211,0.0000,255.0000,59.0906,6310,1.0000
3357,128,128,0,1414.1708,134.1709,0.0000,255.0000,56.3707,7519,1.0000
3358,128,128,0,4242.4795,119.2313,0.0000,255.0000,66.1282,9071,1.0000
3359,128,128,0,1007.1729,123.7470,0.0000,255.0000,43.7581,6691,1.0000
3360,128,128,0,1493.9688,130.6677,0.0000,255.0000,76.4166,9297,1.0000
3361,128,128,0,1451.9155,122.1691,0.0000,255.0000,56.9910,7660,1.0000
3362,128,128,0,1433.1934,130.5279,0.0000,255.0000,63.7285,6877,1.0000
3363,128,128,0,1377.1211,152.2530,13.0000,255.0000,67.7716,9336,0.9030
3364,128,128,0,689.3048,111.5529,0.0000,242.0000,52.8351,8261,1.0000
3365,128,128,0,671.7806,29.2512,0.0000,255.0000,59.7591,4257,1.0000
3366,128,128,0,1593.7885,106.4257,0.0000,255.0000,71.8897,6898,1.0000
3367,128,128,0,2474.2454,120.8168,0.0000,255.0000,57.3026,7974,1.0000
3368,128,128,0,800.9113,127.6335,0.0000,255.0000,49.9271,6098,1.0000
3369,128,128,0,2935.4719,124.3477,0.0000,255.0000,45.9832,10577,1.0000
3370,128,128,0,1129.2977,125.1696,0.0000,255.0000,52.1078,10244,1.0000
3371,128,128,0,611.7307,146.1121,3.0000,255.0000,45.6536,8362,0.9767
3372,128,128,0,593.9446,100.3182,0.0000,255.0000,60.9188,4283,1.0000
3373,128,128,0,634.3718,168.2837,0.0000,255.0000,44.7373,8465,1.0000
3374,128,128,0,1078.8674,95.8951,0.0000,255.0000,62.4185,9597,1.0000
3375,128,128,0,1921.4128,120.5738,0.0000,255.0000,52.8222,11680,1.0000
3376,128,128,0,1658.2678,117.2748,0.0000,237.0000,60.2271,10191,1.0000
3377,128,128,0,2174.1116,124.0964,0.0000,255.0000,44.1826,6840,1.0000
3378,128,128,0,1209.9595,111.0262,0.0000,255.0000,71.6078,6435,1.0000
3379,128,128,0,1317.3120,115.0755,0.0000,255.0000,71.0181,10251,1.0000
3380,128,128,0,1261.8562,135.7382,0.0000,255.0000,52.2144,10719,1.0000
3381,128,128,0,1180.6202,130.6561,0.0000,255.0000,87.1760,6156,1.0000
3382,128,128,0,790.5504,115.7014,0.0000,255.0000,36.1970,5590,1.0000
3383,128,128,0,2251.6418,122.0774,0.0000,255.0000,83.2153,8714,1.0000
3384,128,128,0,2699.1509,67.3911,0.0000,253.0000,71.9948,6464,1.0000
3385,128,128,0,179.1257,69.9903,0.0000,216.0000,35.7422,2850,1.0000
3386,128,128,0,3188.9207,106.9525,0.0000,255.0000,52.3959,12026,1.0000
3387,128,128,0,4138.8672,95.6597,0.0000,255.0000,64.9889,11900,1.0000
3388,128,128,0,603.5865,108.9828,0.0000,255.0000,33.0040,3705,1.0000
3389,128,128,0,529.5443,148.4903,0.0000,255.0000,56.9505,4948,1.0000
3390,128,128,0,524.4147,129.5641,0.0000,255.0000,32.4461,6144,1.0000
3391,128,128,0,1886.7986,122.9443,0.0000,255.0000,61.8618,9133,1.0000
3392,128,128,0,1168.4427,97.3973,0.0000,255.0000,47.5989,6138,1.0000
3393,128,128,0,2255.8528,163.6451,0.0000,255.0000,75.6914,6308,1.0000
3394,128,128,0,819.4416,106.6983,0.0000,255.0000,59.4840,6858,1.0000
3395,128,128,0,956.9088,78.6195,0.0000,255.0000,46.8037,6051,1.0000
3396,128,128,0,1448.9633,107.0862,0.0000,255.0000,41.3286,6069,1.0000
3397,128,128,0,876.2931,117.2069,0.0000,255.0000,63.1643,7108,1.0000
