from,to,distance
images/images/architecure/3738274909_8eba44bff9_m.jpg,images/images/architecure/4696556416_6b430686be_m.jpg,0.920656
images/images/architecure/15686910447_9625205c02_m.jpg,images/images/architecure/15686907417_f1b7a0d25c_m.jpg,0.920656
images/images/architecure/15686907417_f1b7a0d25c_m.jpg,images/images/architecure/15686910447_9625205c02_m.jpg,0.920656
images/images/architecure/3841636340_bef4f92dd5_n.jpg,images/images/architecure/2791179769_e064b85812_n.jpg,0.920656
images/images/architecure/1471835535_3b366f8d07_m.jpg,images/images/architecure/1992255007_a3583caacc_m.jpg,0.920651
images/images/architecure/4417739486_e5e233c9c3.jpg,images/images/architecure/7759761352_d3eda83deb_m.jpg,0.920638
images/images/architecure/7759761352_d3eda83deb_m.jpg,images/images/architecure/4417739486_e5e233c9c3.jpg,0.920638
images/images/architecure/14440195751_f4eafbc50c_m.jpg,images/images/architecure/1245084934_f419725cc6_m.jpg,0.920621
images/images/architecure/1245084934_f419725cc6_m.jpg,images/images/architecure/14440195751_f4eafbc50c_m.jpg,0.920621
images/images/architecure/4496760159_4c85a1cede_m.jpg,images/images/architecure/1583222921_622b30bce1_m.jpg,0.920606
images/images/architecure/5890411793_a70388ebeb_m.jpg,images/images/architecure/5087135632_fb37756f30_n.jpg,0.920602
images/images/architecure/2127366756_903199abce_m.jpg,images/images/architecure/24386236136_56c6d1b712_m.jpg,0.920597
images/images/architecure/8090489405_4af2572113_m.jpg,images/images/architecure/3660187940_3342c8b752_m.jpg,0.920570
images/images/architecure/15515277706_03cbb97ebd_n.jpg,images/images/architecure/12446028763_8b3db8870a_n.jpg,0.920562
images/images/architecure/8090785714_e17aedc20c_n.jpg,images/images/architecure/3482393849_c3759c878d_m.jpg,0.920549
images/images/food and d rinks/fruit_0937.jpg,images/images/food and d rinks/fruit_0665.jpg,0.920539
images/images/architecure/5838150102_d6408c8d6f_m.jpg,images/images/architecure/2771803725_67ab8e3673_m.jpg,0.920529
images/images/architecure/3587049865_217704ca79_m.jpg,images/images/architecure/3382496252_e28af66494_m.jpg,0.920517
images/images/architecure/2564494064_830fb369b1_m.jpg,images/images/architecure/3794541450_6f0bf3de55_m.jpg,0.920498
images/images/food and d rinks/fruit_0951.jpg,images/images/food and d rinks/fruit_0590.jpg,0.920491
images/images/architecure/4541394595_8444c0907a_m.jpg,images/images/architecure/1067160444_83f13ddc07_m.jpg,0.920490
images/images/architecure/1067160444_83f13ddc07_m.jpg,images/images/architecure/4541394595_8444c0907a_m.jpg,0.920490
images/images/architecure/6333948054_4fef012b2f_m.jpg,images/images/architecure/6333898522_986c60ff53_m.jpg,0.920482
images/images/architecure/6333898522_986c60ff53_m.jpg,images/images/architecure/6333948054_4fef012b2f_m.jpg,0.920482
images/images/food and d rinks/fruit_0794.jpg,images/images/food and d rinks/fruit_0618.jpg,0.920479
images/images/architecure/14505975342_c34b5ebcc1_n.jpg,images/images/architecure/477781854_4fc64539e4_m.jpg,0.920470
images/images/architecure/12123398205_6d7d242942_n.jpg,images/images/architecure/4887243677_118a79533a_m.jpg,0.920467
images/images/architecure/3183570856_97364c2e12_n.jpg,images/images/architecure/347352136_da9807ac36_n.jpg,0.920437
images/images/architecure/11467314125_ee94a6b018_m.jpg,images/images/architecure/15197418225_2ce6ef4b26_m.jpg,0.920413
images/images/architecure/5180094964_d1b92061d0_n.jpg,images/images/architecure/15991809783_4b243b6741_n.jpg,0.920411
images/images/architecure/7720646_09270baef1.jpg,images/images/architecure/3059558458_2218c0442b_m.jpg,0.920409
images/images/architecure/3059558458_2218c0442b_m.jpg,images/images/architecure/7720646_09270baef1.jpg,0.920409
images/images/architecure/7760163638_c56b928128_m.jpg,images/images/architecure/4747164122_64d03f2642_m.jpg,0.920373
images/images/architecure/14142215369_a9d6568ba9_m.jpg,images/images/architecure/8125557289_e9ba21b580_n.jpg,0.920350
images/images/architecure/8125557289_e9ba21b580_n.jpg,images/images/architecure/14142215369_a9d6568ba9_m.jpg,0.920350
images/images/art and culture/313.jpg,images/images/art and culture/562.jpg,0.920329
images/images/art and culture/562.jpg,images/images/art and culture/313.jpg,0.920329
images/images/architecure/3497831242_e96aa78e19_m.jpg,images/images/architecure/20923124964_c7a61b31c3_n.jpg,0.920325
images/images/architecure/2288791510_052c016029_m.jpg,images/images/architecure/3246619009_4e37345856_m.jpg,0.920309
images/images/art and culture/115 (2).jpg,images/images/art and culture/263 (3).jpg,0.920302
images/images/art and culture/263 (3).jpg,images/images/art and culture/115 (2).jpg,0.920302
images/images/architecure/3843500754_bf44909a15_m.jpg,images/images/architecure/4838101765_f9f9e0abc5_m.jpg,0.920297
images/images/architecure/15345012914_2eed6cde5b_m.jpg,images/images/architecure/6693517249_fe17579124_n.jpg,0.920293
images/images/architecure/5069176994_d2d620baa0_n.jpg,images/images/architecure/4064314477_f81360cc96_m.jpg,0.920288
images/images/architecure/5735397490_77a6457a12_m.jpg,images/images/architecure/10626182863_5892900cc5_m.jpg,0.920261
images/images/architecure/10626182863_5892900cc5_m.jpg,images/images/architecure/5735397490_77a6457a12_m.jpg,0.920261
images/images/architecure/4014272481_a22347bf91_m.jpg,images/images/architecure/15018632235_5869b34eb1_m.jpg,0.920252
images/images/architecure/15018632235_5869b34eb1_m.jpg,images/images/architecure/4014272481_a22347bf91_m.jpg,0.920252
images/images/architecure/11464545734_3309c6f179_m.jpg,images/images/architecure/8880143682_2a79009871_m.jpg,0.920228
images/images/architecure/8880143682_2a79009871_m.jpg,images/images/architecure/11464545734_3309c6f179_m.jpg,0.920228
images/images/architecure/6105892914_697dd4dd6d_m.jpg,images/images/architecure/2288791510_052c016029_m.jpg,0.920216
images/images/architecure/11387680744_6ca1ab7b23_n.jpg,images/images/architecure/5350737107_e9b63f4ef9_m.jpg,0.920211
images/images/architecure/5350737107_e9b63f4ef9_m.jpg,images/images/architecure/11387680744_6ca1ab7b23_n.jpg,0.920211
images/images/architecure/23460402772_3a9574525a_m.jpg,images/images/architecure/9937021854_1b131476be_m.jpg,0.920209
images/images/architecure/256795532_f398f59607_m.jpg,images/images/architecure/1183206287_9dde16e05a_m.jpg,0.920191
images/images/architecure/1183206287_9dde16e05a_m.jpg,images/images/architecure/256795532_f398f59607_m.jpg,0.920191
images/images/architecure/1321567537_9395915c94_n.jpg,images/images/architecure/6951383130_07bb4ef6a8.jpg,0.920184
images/images/architecure/6951383130_07bb4ef6a8.jpg,images/images/architecure/1321567537_9395915c94_n.jpg,0.920184
images/images/art and culture/13 (7).jpg,images/images/art and culture/7 (8).jpg,0.920164
images/images/architecure/3882975342_651836dd65_m.jpg,images/images/architecure/9592297559_e59d55a3b6_m.jpg,0.920150
images/images/architecure/3205883124_3ef644c1de.jpg,images/images/architecure/3205886586_6f30bdc2e3.jpg,0.920133
images/images/architecure/3205886586_6f30bdc2e3.jpg,images/images/architecure/3205883124_3ef644c1de.jpg,0.920133
images/images/architecure/7577029296_8fb10ff5de_m.jpg,images/images/architecure/7577028768_934d5e88d3_n.jpg,0.920130
images/images/architecure/7577028768_934d5e88d3_n.jpg,images/images/architecure/7577029296_8fb10ff5de_m.jpg,0.920130
images/images/architecure/498335438_151f2a8a9e_m.jpg,images/images/architecure/7735905422_e0e8340c38_m.jpg,0.920127
images/images/architecure/10099753796_fecdeae9cd_m.jpg,images/images/architecure/14496718821_f14aa926ef_m.jpg,0.920125
images/images/architecure/4918847815_6b8c8a2d8e_m.jpg,images/images/architecure/5381588168_b7e1208f48_m.jpg,0.920102
images/images/architecure/5381588168_b7e1208f48_m.jpg,images/images/architecure/4918847815_6b8c8a2d8e_m.jpg,0.920102
images/images/architecure/4355443889_76f1771d3f_m.jpg,images/images/architecure/7316817238_43e148a29c_m.jpg,0.920094
images/images/architecure/27461064901_7e9653366a_m.jpg,images/images/architecure/8193373423_a8f962aa7d_m.jpg,0.920079
images/images/architecure/8193373423_a8f962aa7d_m.jpg,images/images/architecure/27461064901_7e9653366a_m.jpg,0.920079
images/images/architecure/19352310432_e0d1c6a929_m.jpg,images/images/architecure/7901446422_0eacd7a721_m.jpg,0.920079
images/images/architecure/7901446422_0eacd7a721_m.jpg,images/images/architecure/19352310432_e0d1c6a929_m.jpg,0.920079
images/images/architecure/1716160776_6d25554a7c.jpg,images/images/architecure/3899049633_9e710f8fed_m.jpg,0.920071
images/images/architecure/3899049633_9e710f8fed_m.jpg,images/images/architecure/1716160776_6d25554a7c.jpg,0.920071
images/images/architecure/5895355886_42584c9a5a_m.jpg,images/images/architecure/5894787679_f81a786d02_m.jpg,0.920070
images/images/architecure/5894787679_f81a786d02_m.jpg,images/images/architecure/5895355886_42584c9a5a_m.jpg,0.920070
images/images/architecure/5049209573_aa86f1724e_n.jpg,images/images/architecure/831914608_21a0ed854f_m.jpg,0.920063
images/images/architecure/831914608_21a0ed854f_m.jpg,images/images/architecure/5049209573_aa86f1724e_n.jpg,0.920063
images/images/architecure/7951343726_bca5178c34_m.jpg,images/images/architecure/7879168430_15f991fc6b_m.jpg,0.920061
images/images/architecure/2328445376_de6205e228_m.jpg,images/images/architecure/27392595265_7bc449dd23_m.jpg,0.920059
images/images/food and d rinks/78j6kRsVBbMZK0M4owKl.png,images/images/food and d rinks/WvICLogqp2daHg4KCEpr.jpg,0.920051
images/images/food and d rinks/WvICLogqp2daHg4KCEpr.jpg,images/images/food and d rinks/78j6kRsVBbMZK0M4owKl.png,0.920051
images/images/architecure/955258412_c41d25be44_m.jpg,images/images/architecure/2288810860_6c58439642_m.jpg,0.920047
images/images/architecure/2288810860_6c58439642_m.jpg,images/images/architecure/955258412_c41d25be44_m.jpg,0.920047
images/images/architecure/3042122899_bdcd515b89.jpg,images/images/architecure/2924333106_1134c2642a_n.jpg,0.920030
images/images/architecure/2431512529_64230c6f0a_n.jpg,images/images/architecure/1813048952_0e865b6bbc_n.jpg,0.920009
images/images/architecure/1813048952_0e865b6bbc_n.jpg,images/images/architecure/2431512529_64230c6f0a_n.jpg,0.920009
images/images/architecure/3695933773_875d2961cf_n.jpg,images/images/architecure/8361289900_48dce9097b_n.jpg,0.920005
images/images/architecure/8361289900_48dce9097b_n.jpg,images/images/architecure/3695933773_875d2961cf_n.jpg,0.920005
images/images/architecure/6951377830_6d62c7665f.jpg,images/images/architecure/6951378080_273359b570_m.jpg,0.919997
images/images/architecure/6951378080_273359b570_m.jpg,images/images/architecure/6951377830_6d62c7665f.jpg,0.919997
images/images/architecure/1423837068_b30c878d68_n.jpg,images/images/architecure/133879414_25339d3edf_n.jpg,0.919967
images/images/architecure/133879414_25339d3edf_n.jpg,images/images/architecure/1423837068_b30c878d68_n.jpg,0.919967
images/images/architecure/4348371211_83a49da25f_m.jpg,images/images/architecure/2711037692_8b8246a13c_m.jpg,0.919929
images/images/architecure/23907725_ab6fdc05d3.jpg,images/images/architecure/252601160_7a7fed0e42.jpg,0.919897
images/images/architecure/252601160_7a7fed0e42.jpg,images/images/architecure/23907725_ab6fdc05d3.jpg,0.919897
images/images/architecure/5898229116_774eb726c7_m.jpg,images/images/architecure/5897664175_f1af42bdf1_m.jpg,0.919897
images/images/architecure/5897664175_f1af42bdf1_m.jpg,images/images/architecure/5898229116_774eb726c7_m.jpg,0.919897
images/images/architecure/6131829396_bf7c70d1fc_m.jpg,images/images/architecure/14248077475_4cba087b99_n.jpg,0.919895
images/images/architecure/13177291145_ae6cbb73b6.jpg,images/images/architecure/8669008842_4962493372_m.jpg,0.919891
images/images/architecure/8669008842_4962493372_m.jpg,images/images/architecure/13177291145_ae6cbb73b6.jpg,0.919891
images/images/architecure/6469454155_ec5ef46bb8_m.jpg,images/images/architecure/6469453339_958c2b5af3_m.jpg,0.919877
images/images/architecure/6469453339_958c2b5af3_m.jpg,images/images/architecure/6469454155_ec5ef46bb8_m.jpg,0.919877
images/images/architecure/3270123920_c146c19d4b_m.jpg,images/images/architecure/7521246136_6cc5c1b6e7_m.jpg,0.919876
images/images/architecure/7521246136_6cc5c1b6e7_m.jpg,images/images/architecure/3270123920_c146c19d4b_m.jpg,0.919876
images/images/architecure/3425174141_4d810f73fd_m.jpg,images/images/architecure/5602367361_f0baeea630_m.jpg,0.919875
images/images/architecure/5602367361_f0baeea630_m.jpg,images/images/architecure/3425174141_4d810f73fd_m.jpg,0.919875
images/images/architecure/5838152964_0f3088db97_n.jpg,images/images/architecure/5838150102_d6408c8d6f_m.jpg,0.919798
images/images/architecure/5838150102_d6408c8d6f_m.jpg,images/images/architecure/5838152964_0f3088db97_n.jpg,0.919798
images/images/architecure/744973500_6660889ee8_m.jpg,images/images/architecure/8322367969_2f200fbd8e_m.jpg,0.919794
images/images/architecure/8664512592_0859e059fb_m.jpg,images/images/architecure/8490511827_681cbd4ce6_m.jpg,0.919780
images/images/architecure/142495597_148b547ca7_n.jpg,images/images/architecure/6231543163_54f1b12760_m.jpg,0.919766
images/images/architecure/4854994618_b5345eedbd_m.jpg,images/images/architecure/7328048364_0e686d76eb_n.jpg,0.919764
images/images/architecure/7328048364_0e686d76eb_n.jpg,images/images/architecure/4854994618_b5345eedbd_m.jpg,0.919764
images/images/food and d rinks/fruit_0984.jpg,images/images/food and d rinks/fruit_0197.jpg,0.919763
images/images/food and d rinks/fruit_0197.jpg,images/images/food and d rinks/fruit_0984.jpg,0.919763
images/images/architecure/3140290292_4edb9163e2_m.jpg,images/images/architecure/145029400_c67e06055a_n.jpg,0.919754
images/images/architecure/9173570405_3d30147ae4_m.jpg,images/images/architecure/6112775680_9e04a3207e_m.jpg,0.919709
images/images/architecure/2278386808_0ae02b4359_m.jpg,images/images/architecure/8193373423_a8f962aa7d_m.jpg,0.919704
images/images/architecure/5938837864_94b8af79a1_m.jpg,images/images/architecure/14474432296_4a100b8cbc_m.jpg,0.919701
images/images/architecure/14474432296_4a100b8cbc_m.jpg,images/images/architecure/5938837864_94b8af79a1_m.jpg,0.919701
images/images/architecure/3357854371_7650e7f6e7.jpg,images/images/architecure/3357854883_fee6566506_m.jpg,0.919699
images/images/architecure/3357854883_fee6566506_m.jpg,images/images/architecure/3357854371_7650e7f6e7.jpg,0.919699
images/images/architecure/296423070_e7ed316b2c_m.jpg,images/images/architecure/3242812320_2e071b4b99_m.jpg,0.919692
images/images/architecure/3242812320_2e071b4b99_m.jpg,images/images/architecure/296423070_e7ed316b2c_m.jpg,0.919692
images/images/architecure/6066984895_01530a1607_m.jpg,images/images/architecure/8545682548_44975df4f1_m.jpg,0.919688
images/images/architecure/4486514723_3e106384bf_m.jpg,images/images/architecure/4481953989_d2c9f91a24_m.jpg,0.919688
images/images/architecure/4481953989_d2c9f91a24_m.jpg,images/images/architecure/4486514723_3e106384bf_m.jpg,0.919688
images/images/architecure/12903857035_56d3c1d90c_m.jpg,images/images/architecure/8449784864_6f1fabe42d_m.jpg,0.919682
images/images/architecure/14470239921_6228df28df_m.jpg,images/images/architecure/4587633407_4a9c4b6e34_n.jpg,0.919669
images/images/architecure/4587633407_4a9c4b6e34_n.jpg,images/images/architecure/14470239921_6228df28df_m.jpg,0.919669
images/images/architecure/22142304759_78b07df35f_m.jpg,images/images/architecure/9348001294_effef0efc5.jpg,0.919665
images/images/architecure/9348001294_effef0efc5.jpg,images/images/architecure/22142304759_78b07df35f_m.jpg,0.919665
images/images/food and d rinks/Fe2h3WqeadePHA8Af3Ic.jpeg,images/images/food and d rinks/bPhcHGalB5gbTv3htKiF.jpeg,0.919658
images/images/food and d rinks/bPhcHGalB5gbTv3htKiF.jpeg,images/images/food and d rinks/Fe2h3WqeadePHA8Af3Ic.jpeg,0.919658
images/images/architecure/2959210352_40901663b4.jpg,images/images/architecure/2791179769_e064b85812_n.jpg,0.919639
images/images/architecure/4019111804_71fb6bd143_m.jpg,images/images/architecure/2972693770_8670ee1277_m.jpg,0.919635
images/images/architecure/3906074954_7f3f1c4681_m.jpg,images/images/architecure/1583222921_622b30bce1_m.jpg,0.919627
images/images/architecure/7847844386_8e4ffcfb96_m.jpg,images/images/architecure/18889765293_fdf2e0897d_m.jpg,0.919627
images/images/architecure/18889765293_fdf2e0897d_m.jpg,images/images/architecure/7847844386_8e4ffcfb96_m.jpg,0.919627
images/images/architecure/78941646_aebec26651_m.jpg,images/images/architecure/716757745_207431522d_m.jpg,0.919600
images/images/food and d rinks/fruit_0647.jpg,images/images/food and d rinks/fruit_0534.jpg,0.919592
images/images/architecure/13864851765_7093b459d9_n.jpg,images/images/architecure/9783806_46a5c9f4c9_m.jpg,0.919544
